e_deg,edot_deg,mu
-11.89873417721519,-14.430379746835442,0.002587992585406085
-11.89873417721519,-13.924050632911392,0.0025879906499366775
-11.89873417721519,-13.417721518987342,0.0025879886913254928
-11.89873417721519,-12.91139240506329,0.0025879867097101565
-11.89873417721519,-12.40506329113924,0.002587984705229738
-11.89873417721519,-11.89873417721519,0.0025879826780247296
-11.89873417721519,-11.39240506329114,0.0025879806282370307
-11.89873417721519,-10.886075949367088,0.002587978556009933
-11.89873417721519,-10.379746835443036,0.002587976461488103
-11.89873417721519,-9.873417721518987,0.0025879743448175624
-11.89873417721519,-9.367088607594937,0.0025879722061456787
-11.89873417721519,-8.860759493670885,0.0025879700456211373
-11.89873417721519,-8.354430379746834,0.0025879678633939354
-11.89873417721519,-7.848101265822784,0.002587965659615356
-11.89873417721519,-7.341772151898734,0.0025879634344379556
-11.89873417721519,-6.835443037974683,0.0025879611880155447
-11.89873417721519,-6.329113924050631,0.002587958920503169
-11.89873417721519,-5.822784810126581,0.002587956632057096
-11.89873417721519,-5.3164556962025316,0.0025879543228347914
-11.89873417721519,-4.81012658227848,0.002587951992994905
-11.89873417721519,-4.3037974683544284,0.0025879496426972504
-11.89873417721519,-3.7974683544303787,0.0025879472721027884
-11.89873417721519,-3.291139240506329,0.002587944881373609
-11.89873417721519,-2.784810126582279,0.0025879424706729106
-11.89873417721519,-2.278481012658226,0.0025879400401649833
-11.89873417721519,-1.772151898734176,0.002587937590015189
-11.89873417721519,-1.2658227848101262,0.0025879351203899454
-11.89873417721519,-0.7594936708860729,0.0025879326314567045
-11.89873417721519,-0.2531645569620231,0.0025879301233839346
-11.89873417721519,0.25316455696202667,0.002587927596341101
-11.89873417721519,0.7594936708860764,0.0025879250504986487
-11.89873417721519,1.2658227848101262,0.00258792248602798
-11.89873417721519,1.7721518987341796,0.0025879199031014393
-11.89873417721519,2.2784810126582293,0.002587917301892291
-11.89873417721519,2.784810126582279,0.0025879146825747014
-11.89873417721519,3.2911392405063324,0.0025879120453237187
-11.89873417721519,3.797468354430382,0.0025879093903152543
-11.89873417721519,4.303797468354432,0.0025879067177260635
-11.89873417721519,4.810126582278482,0.002587904027733725
-11.89873417721519,5.3164556962025316,0.002587901320516621
-11.89873417721519,5.822784810126585,0.002587898596253919
-11.89873417721519,6.329113924050635,0.0025878958551255526
-11.89873417721519,6.835443037974684,0.0025878930973122004
-11.89873417721519,7.341772151898738,0.0025878903229952658
-11.89873417721519,7.8481012658227876,0.002587887532356857
-11.89873417721519,8.354430379746837,0.0025878847255797715
-11.89873417721519,8.860759493670887,0.0025878819028474706
-11.89873417721519,9.367088607594937,0.0025878790643440626
-11.89873417721519,9.87341772151899,0.002587876210254282
-11.89873417721519,10.37974683544304,0.0025878733407634705
-11.89873417721519,10.88607594936709,0.0025878704560575567
-11.89873417721519,11.392405063291143,0.0025878675563230347
-11.89873417721519,11.898734177215193,0.002587864641746947
-11.89873417721519,12.405063291139243,0.002587861712516861
-11.89873417721519,12.911392405063296,0.002587858768820854
-11.89873417721519,13.417721518987342,0.0025878558108474873
-11.89873417721519,13.924050632911396,0.0025878528387857907
-11.89873417721519,14.430379746835442,0.0025878498528252416
-11.89873417721519,14.936708860759495,0.0025878468531557427
-11.89873417721519,15.443037974683548,0.0025878438399676057
-11.89873417721519,15.949367088607595,0.0025878408134515293
-11.89873417721519,16.455696202531648,0.002587837773798579
-11.89873417721519,16.9620253164557,0.002587834721200169
-11.89873417721519,17.468354430379748,0.0025878316558480396
-11.89873417721519,17.9746835443038,0.002587828577934239
-11.89873417721519,18.481012658227854,0.0025878254876511063
-11.89873417721519,18.9873417721519,0.0025878223851912453
-11.89873417721519,19.493670886075954,0.0025878192707475102
-11.89873417721519,20.0,0.0025878161445129838
-11.39240506329114,-20.0,0.002588012310340098
-11.39240506329114,-19.49367088607595,0.002588010638085919
-11.39240506329114,-18.9873417721519,0.002588008941275617
-11.39240506329114,-18.481012658227847,0.0025880072200299463
-11.39240506329114,-17.974683544303797,0.002588005474471272
-11.39240506329114,-17.468354430379748,0.0025880037047235514
-11.39240506329114,-16.962025316455694,0.002588001910912323
-11.39240506329114,-16.455696202531644,0.0025880000931646895
-11.39240506329114,-15.949367088607595,0.002587998251609304
-11.39240506329114,-15.443037974683545,0.0025879963863763527
-11.39240506329114,-14.936708860759493,0.002587994497597543
-11.39240506329114,-14.430379746835442,0.002587992585406085
-11.39240506329114,-13.924050632911392,0.0025879906499366775
-11.39240506329114,-13.417721518987342,0.0025879886913254928
-11.39240506329114,-12.91139240506329,0.0025879867097101565
-11.39240506329114,-12.40506329113924,0.002587984705229738
-11.39240506329114,-11.89873417721519,0.0025879826780247296
-11.39240506329114,-11.39240506329114,0.0025879806282370307
-11.39240506329114,-10.886075949367088,0.002587978556009933
-11.39240506329114,-10.379746835443036,0.002587976461488103
-11.39240506329114,-9.873417721518987,0.0025879743448175624
-11.39240506329114,-9.367088607594937,0.0025879722061456787
-11.39240506329114,-8.860759493670885,0.0025879700456211373
-11.39240506329114,-8.354430379746834,0.0025879678633939354
-11.39240506329114,-7.848101265822784,0.002587965659615356
-11.39240506329114,-7.341772151898734,0.0025879634344379556
-11.39240506329114,-6.835443037974683,0.0025879611880155447
-11.39240506329114,-6.329113924050631,0.002587958920503169
-11.39240506329114,-5.822784810126581,0.002587956632057096
-11.39240506329114,-5.3164556962025316,0.0025879543228347914
-11.39240506329114,-4.81012658227848,0.002587951992994905
-11.39240506329114,-4.3037974683544284,0.0025879496426972504
-11.39240506329114,-3.7974683544303787,0.0025879472721027884
-11.39240506329114,-3.291139240506329,0.002587944881373609
-11.39240506329114,-2.784810126582279,0.0025879424706729106
-11.39240506329114,-2.278481012658226,0.0025879400401649833
-11.39240506329114,-1.772151898734176,0.002587937590015189
-11.39240506329114,-1.2658227848101262,0.0025879351203899454
-11.39240506329114,-0.7594936708860729,0.0025879326314567045
-11.39240506329114,-0.2531645569620231,0.0025879301233839346
-11.39240506329114,0.25316455696202667,0.002587927596341101
-11.39240506329114,0.7594936708860764,0.0025879250504986487
-11.39240506329114,1.2658227848101262,0.00258792248602798
-11.39240506329114,1.7721518987341796,0.0025879199031014393
-11.39240506329114,2.2784810126582293,0.002587917301892291
-11.39240506329114,2.784810126582279,0.0025879146825747014
-11.39240506329114,3.2911392405063324,0.0025879120453237187
-11.39240506329114,3.797468354430382,0.0025879093903152543
-11.39240506329114,4.303797468354432,0.0025879067177260635
-11.39240506329114,4.810126582278482,0.002587904027733725
-11.39240506329114,5.3164556962025316,0.002587901320516621
-11.39240506329114,5.822784810126585,0.002587898596253919
-11.39240506329114,6.329113924050635,0.0025878958551255526
-11.39240506329114,6.835443037974684,0.0025878930973122004
-11.39240506329114,7.341772151898738,0.0025878903229952658
-11.39240506329114,7.8481012658227876,0.002587887532356857
-11.39240506329114,8.354430379746837,0.0025878847255797715
-11.39240506329114,8.860759493670887,0.0025878819028474706
-11.39240506329114,9.367088607594937,0.0025878790643440626
-11.39240506329114,9.87341772151899,0.002587876210254282
-11.39240506329114,10.37974683544304,0.0025878733407634705
-11.39240506329114,10.88607594936709,0.0025878704560575567
-11.39240506329114,11.392405063291143,0.0025878675563230347
-11.39240506329114,11.898734177215193,0.002587864641746947
-11.39240506329114,12.405063291139243,0.002587861712516861
-11.39240506329114,12.911392405063296,0.002587858768820854
-11.39240506329114,13.417721518987342,0.0025878558108474873
-11.39240506329114,13.924050632911396,0.0025878528387857907
-11.39240506329114,14.430379746835442,0.0025878498528252416
-11.39240506329114,14.936708860759495,0.0025878468531557427
-11.39240506329114,15.443037974683548,0.0025878438399676057
-11.39240506329114,15.949367088607595,0.0025878408134515293
-11.39240506329114,16.455696202531648,0.002587837773798579
-11.39240506329114,16.9620253164557,0.002587834721200169
-11.39240506329114,17.468354430379748,0.0025878316558480396
-11.39240506329114,17.9746835443038,0.002587828577934239
-11.39240506329114,18.481012658227854,0.0025878254876511063
-11.39240506329114,18.9873417721519,0.0025878223851912453
-11.39240506329114,19.493670886075954,0.0025878192707475102
-11.39240506329114,20.0,0.0025878161445129838
-10.886075949367088,-20.0,0.002588012310340098
-10.886075949367088,-19.49367088607595,0.002588010638085919
-10.886075949367088,-18.9873417721519,0.002588008941275617
-10.886075949367088,-18.481012658227847,0.0025880072200299463
-10.886075949367088,-17.974683544303797,0.002588005474471272
-10.886075949367088,-17.468354430379748,0.0025880037047235514
-10.886075949367088,-16.962025316455694,0.002588001910912323
-10.886075949367088,-16.455696202531644,0.0025880000931646895
-10.886075949367088,-15.949367088607595,0.002587998251609304
-10.886075949367088,-15.443037974683545,0.0025879963863763527
-10.886075949367088,-14.936708860759493,0.002587994497597543
-10.886075949367088,-14.430379746835442,0.002587992585406085
-10.886075949367088,-13.924050632911392,0.0025879906499366775
-10.886075949367088,-13.417721518987342,0.0025879886913254928
-10.886075949367088,-12.91139240506329,0.0025879867097101565
-10.886075949367088,-12.40506329113924,0.002587984705229738
-10.886075949367088,-11.89873417721519,0.0025879826780247296
-10.886075949367088,-11.39240506329114,0.0025879806282370307
-10.886075949367088,-10.886075949367088,0.002587978556009933
-10.886075949367088,-10.379746835443036,0.002587976461488103
-10.886075949367088,-9.873417721518987,0.0025879743448175624
-10.886075949367088,-9.367088607594937,0.0025879722061456787
-10.886075949367088,-8.860759493670885,0.0025879700456211373
-10.886075949367088,-8.354430379746834,0.0025879678633939354
-10.886075949367088,-7.848101265822784,0.002587965659615356
-10.886075949367088,-7.341772151898734,0.0025879634344379556
-10.886075949367088,-6.835443037974683,0.0025879611880155447
-10.886075949367088,-6.329113924050631,0.002587958920503169
-10.886075949367088,-5.822784810126581,0.002587956632057096
-10.886075949367088,-5.3164556962025316,0.0025879543228347914
-10.886075949367088,-4.81012658227848,0.002587951992994905
-10.886075949367088,-4.3037974683544284,0.0025879496426972504
-10.886075949367088,-3.7974683544303787,0.0025879472721027884
-10.886075949367088,-3.291139240506329,0.002587944881373609
-10.886075949367088,-2.784810126582279,0.0025879424706729106
-10.886075949367088,-2.278481012658226,0.0025879400401649833
-10.886075949367088,-1.772151898734176,0.002587937590015189
-10.886075949367088,-1.2658227848101262,0.0025879351203899454
-10.886075949367088,-0.7594936708860729,0.0025879326314567045
-10.886075949367088,-0.2531645569620231,0.0025879301233839346
-10.886075949367088,0.25316455696202667,0.002587927596341101
-10.886075949367088,0.7594936708860764,0.0025879250504986487
-10.886075949367088,1.2658227848101262,0.00258792248602798
-10.886075949367088,1.7721518987341796,0.0025879199031014393
-10.886075949367088,2.2784810126582293,0.002587917301892291
-10.886075949367088,2.784810126582279,0.0025879146825747014
-10.886075949367088,3.2911392405063324,0.0025879120453237187
-10.886075949367088,3.797468354430382,0.0025879093903152543
-10.886075949367088,4.303797468354432,0.0025879067177260635
-10.886075949367088,4.810126582278482,0.002587904027733725
-10.886075949367088,5.3164556962025316,0.002587901320516621
-10.886075949367088,5.822784810126585,0.002587898596253919
-10.886075949367088,6.329113924050635,0.0025878958551255526
-10.886075949367088,6.835443037974684,0.0025878930973122004
-10.886075949367088,7.341772151898738,0.0025878903229952658
-10.886075949367088,7.8481012658227876,0.002587887532356857
-10.886075949367088,8.354430379746837,0.0025878847255797715
-10.886075949367088,8.860759493670887,0.0025878819028474706
-10.886075949367088,9.367088607594937,0.0025878790643440626
-10.886075949367088,9.87341772151899,0.002587876210254282
-10.886075949367088,10.37974683544304,0.0025878733407634705
-10.886075949367088,10.88607594936709,0.0025878704560575567
-10.886075949367088,11.392405063291143,0.0025878675563230347
-10.886075949367088,11.898734177215193,0.002587864641746947
-10.886075949367088,12.405063291139243,0.002587861712516861
-10.886075949367088,12.911392405063296,0.002587858768820854
-10.886075949367088,13.417721518987342,0.0025878558108474873
-10.886075949367088,13.924050632911396,0.0025878528387857907
-10.886075949367088,14.430379746835442,0.0025878498528252416
-10.886075949367088,14.936708860759495,0.0025878468531557427
-10.886075949367088,15.443037974683548,0.0025878438399676057
-10.886075949367088,15.949367088607595,0.0025878408134515293
-10.886075949367088,16.455696202531648,0.002587837773798579
-10.886075949367088,16.9620253164557,0.002587834721200169
-10.886075949367088,17.468354430379748,0.0025878316558480396
-10.886075949367088,17.9746835443038,0.002587828577934239
-10.886075949367088,18.481012658227854,0.0025878254876511063
-10.886075949367088,18.9873417721519,0.0025878223851912453
-10.886075949367088,19.493670886075954,0.0025878192707475102
-10.886075949367088,20.0,0.0025878161445129838
-10.379746835443036,-20.0,0.002588012310340098
-10.379746835443036,-19.49367088607595,0.002588010638085919
-10.379746835443036,-18.9873417721519,0.002588008941275617
-10.379746835443036,-18.481012658227847,0.0025880072200299463
-10.379746835443036,-17.974683544303797,0.002588005474471272
-10.379746835443036,-17.468354430379748,0.0025880037047235514
-10.379746835443036,-16.962025316455694,0.002588001910912323
-10.379746835443036,-16.455696202531644,0.0025880000931646895
-10.379746835443036,-15.949367088607595,0.002587998251609304
-10.379746835443036,-15.443037974683545,0.0025879963863763527
-10.379746835443036,-14.936708860759493,0.002587994497597543
-10.379746835443036,-14.430379746835442,0.002587992585406085
-10.379746835443036,-13.924050632911392,0.0025879906499366775
-10.379746835443036,-13.417721518987342,0.0025879886913254928
-10.379746835443036,-12.91139240506329,0.0025879867097101565
-10.379746835443036,-12.40506329113924,0.002587984705229738
-10.379746835443036,-11.89873417721519,0.0025879826780247296
-10.379746835443036,-11.39240506329114,0.0025879806282370307
-10.379746835443036,-10.886075949367088,0.002587978556009933
-10.379746835443036,-10.379746835443036,0.002587976461488103
-10.379746835443036,-9.873417721518987,0.0025879743448175624
-10.379746835443036,-9.367088607594937,0.0025879722061456787
-10.379746835443036,-8.860759493670885,0.0025879700456211373
-10.379746835443036,-8.354430379746834,0.0025879678633939354
-10.379746835443036,-7.848101265822784,0.002587965659615356
-10.379746835443036,-7.341772151898734,0.0025879634344379556
-10.379746835443036,-6.835443037974683,0.0025879611880155447
-10.379746835443036,-6.329113924050631,0.002587958920503169
-10.379746835443036,-5.822784810126581,0.002587956632057096
-10.379746835443036,-5.3164556962025316,0.0025879543228347914
-10.379746835443036,-4.81012658227848,0.002587951992994905
-10.379746835443036,-4.3037974683544284,0.0025879496426972504
-10.379746835443036,-3.7974683544303787,0.0025879472721027884
-10.379746835443036,-3.291139240506329,0.002587944881373609
-10.379746835443036,-2.784810126582279,0.0025879424706729106
-10.379746835443036,-2.278481012658226,0.0025879400401649833
-10.379746835443036,-1.772151898734176,0.002587937590015189
-10.379746835443036,-1.2658227848101262,0.0025879351203899454
-10.379746835443036,-0.7594936708860729,0.0025879326314567045
-10.379746835443036,-0.2531645569620231,0.0025879301233839346
-10.379746835443036,0.25316455696202667,0.002587927596341101
-10.379746835443036,0.7594936708860764,0.0025879250504986487
-10.379746835443036,1.2658227848101262,0.00258792248602798
-10.379746835443036,1.7721518987341796,0.0025879199031014393
-10.379746835443036,2.2784810126582293,0.002587917301892291
-10.379746835443036,2.784810126582279,0.0025879146825747014
-10.379746835443036,3.2911392405063324,0.0025879120453237187
-10.379746835443036,3.797468354430382,0.0025879093903152543
-10.379746835443036,4.303797468354432,0.0025879067177260635
-10.379746835443036,4.810126582278482,0.002587904027733725
-10.379746835443036,5.3164556962025316,0.002587901320516621
-10.379746835443036,5.822784810126585,0.002587898596253919
-10.379746835443036,6.329113924050635,0.0025878958551255526
-10.379746835443036,6.835443037974684,0.0025878930973122004
-10.379746835443036,7.341772151898738,0.0025878903229952658
-10.379746835443036,7.8481012658227876,0.002587887532356857
-10.379746835443036,8.354430379746837,0.0025878847255797715
-10.379746835443036,8.860759493670887,0.0025878819028474706
-10.379746835443036,9.367088607594937,0.0025878790643440626
-10.379746835443036,9.87341772151899,0.002587876210254282
-10.379746835443036,10.37974683544304,0.0025878733407634705
-10.379746835443036,10.88607594936709,0.0025878704560575567
-10.379746835443036,11.392405063291143,0.0025878675563230347
-10.379746835443036,11.898734177215193,0.002587864641746947
-10.379746835443036,12.405063291139243,0.002587861712516861
-10.379746835443036,12.911392405063296,0.002587858768820854
-10.379746835443036,13.417721518987342,0.0025878558108474873
-10.379746835443036,13.924050632911396,0.0025878528387857907
-10.379746835443036,14.430379746835442,0.0025878498528252416
-10.379746835443036,14.936708860759495,0.0025878468531557427
-10.379746835443036,15.443037974683548,0.0025878438399676057
-10.379746835443036,15.949367088607595,0.0025878408134515293
-10.379746835443036,16.455696202531648,0.002587837773798579
-10.379746835443036,16.9620253164557,0.002587834721200169
-10.379746835443036,17.468354430379748,0.0025878316558480396
-10.379746835443036,17.9746835443038,0.002587828577934239
-10.379746835443036,18.481012658227854,0.0025878254876511063
-10.379746835443036,18.9873417721519,0.0025878223851912453
-10.379746835443036,19.493670886075954,0.0025878192707475102
-10.379746835443036,20.0,0.0025878161445129838
-9.873417721518987,-20.0,0.002588012310340098
-9.873417721518987,-19.49367088607595,0.002588010638085919
-9.873417721518987,-18.9873417721519,0.002588008941275617
-9.873417721518987,-18.481012658227847,0.0025880072200299463
-9.873417721518987,-17.974683544303797,0.002588005474471272
-9.873417721518987,-17.468354430379748,0.0025880037047235514
-9.873417721518987,-16.962025316455694,0.002588001910912323
-9.873417721518987,-16.455696202531644,0.0025880000931646895
-9.873417721518987,-15.949367088607595,0.002587998251609304
-9.873417721518987,-15.443037974683545,0.0025879963863763527
-9.873417721518987,-14.936708860759493,0.002587994497597543
-9.873417721518987,-14.430379746835442,0.002587992585406085
-9.873417721518987,-13.924050632911392,0.0025879906499366775
-9.873417721518987,-13.417721518987342,0.0025879886913254928
-9.873417721518987,-12.91139240506329,0.0025879867097101565
-9.873417721518987,-12.40506329113924,0.002587984705229738
-9.873417721518987,-11.89873417721519,0.0025879826780247296
-9.873417721518987,-11.39240506329114,0.0025879806282370307
-9.873417721518987,-10.886075949367088,0.002587978556009933
-9.873417721518987,-10.379746835443036,0.002587976461488103
-9.873417721518987,-9.873417721518987,0.0025879743448175624
-9.873417721518987,-9.367088607594937,0.0025879722061456787
-9.873417721518987,-8.860759493670885,0.0025879700456211373
-9.873417721518987,-8.354430379746834,0.0025879678633939354
-9.873417721518987,-7.848101265822784,0.002587965659615356
-9.873417721518987,-7.341772151898734,0.0025879634344379556
-9.873417721518987,-6.835443037974683,0.0025879611880155447
-9.873417721518987,-6.329113924050631,0.002587958920503169
-9.873417721518987,-5.822784810126581,0.002587956632057096
-9.873417721518987,-5.3164556962025316,0.0025879543228347914
-9.873417721518987,-4.81012658227848,0.002587951992994905
-9.873417721518987,-4.3037974683544284,0.0025879496426972504
-9.873417721518987,-3.7974683544303787,0.0025879472721027884
-9.873417721518987,-3.291139240506329,0.002587944881373609
-9.873417721518987,-2.784810126582279,0.0025879424706729106
-9.873417721518987,-2.278481012658226,0.0025879400401649833
-9.873417721518987,-1.772151898734176,0.002587937590015189
-9.873417721518987,-1.2658227848101262,0.0025879351203899454
-9.873417721518987,-0.7594936708860729,0.0025879326314567045
-9.873417721518987,-0.2531645569620231,0.0025879301233839346
-9.873417721518987,0.25316455696202667,0.002587927596341101
-9.873417721518987,0.7594936708860764,0.0025879250504986487
-9.873417721518987,1.2658227848101262,0.00258792248602798
-9.873417721518987,1.7721518987341796,0.0025879199031014393
-9.873417721518987,2.2784810126582293,0.002587917301892291
-9.873417721518987,2.784810126582279,0.0025879146825747014
-9.873417721518987,3.2911392405063324,0.0025879120453237187
-9.873417721518987,3.797468354430382,0.0025879093903152543
-9.873417721518987,4.303797468354432,0.0025879067177260635
-9.873417721518987,4.810126582278482,0.002587904027733725
-9.873417721518987,5.3164556962025316,0.002587901320516621
-9.873417721518987,5.822784810126585,0.002587898596253919
-9.873417721518987,6.329113924050635,0.0025878958551255526
-9.873417721518987,6.835443037974684,0.0025878930973122004
-9.873417721518987,7.341772151898738,0.0025878903229952658
-9.873417721518987,7.8481012658227876,0.002587887532356857
-9.873417721518987,8.354430379746837,0.0025878847255797715
-9.873417721518987,8.860759493670887,0.0025878819028474706
-9.873417721518987,9.367088607594937,0.0025878790643440626
-9.873417721518987,9.87341772151899,0.002587876210254282
-9.873417721518987,10.37974683544304,0.0025878733407634705
-9.873417721518987,10.88607594936709,0.0025878704560575567
-9.873417721518987,11.392405063291143,0.0025878675563230347
-9.873417721518987,11.898734177215193,0.002587864641746947
-9.873417721518987,12.405063291139243,0.002587861712516861
-9.873417721518987,12.911392405063296,0.002587858768820854
-9.873417721518987,13.417721518987342,0.0025878558108474873
-9.873417721518987,13.924050632911396,0.0025878528387857907
-9.873417721518987,14.430379746835442,0.0025878498528252416
-9.873417721518987,14.936708860759495,0.0025878468531557427
-9.873417721518987,15.443037974683548,0.0025878438399676057
-9.873417721518987,15.949367088607595,0.0025878408134515293
-9.873417721518987,16.455696202531648,0.002587837773798579
-9.873417721518987,16.9620253164557,0.002587834721200169
-9.873417721518987,17.468354430379748,0.0025878316558480396
-9.873417721518987,17.9746835443038,0.002587828577934239
-9.873417721518987,18.481012658227854,0.0025878254876511063
-9.873417721518987,18.9873417721519,0.0025878223851912453
-9.873417721518987,19.493670886075954,0.0025878192707475102
-9.873417721518987,20.0,0.0025878161445129838
-9.367088607594937,-20.0,0.002588012310340098
-9.367088607594937,-19.49367088607595,0.002588010638085919
-9.367088607594937,-18.9873417721519,0.002588008941275617
-9.367088607594937,-18.481012658227847,0.0025880072200299463
-9.367088607594937,-17.974683544303797,0.002588005474471272
-9.367088607594937,-17.468354430379748,0.0025880037047235514
-9.367088607594937,-16.962025316455694,0.002588001910912323
-9.367088607594937,-16.455696202531644,0.0025880000931646895
-9.367088607594937,-15.949367088607595,0.002587998251609304
-9.367088607594937,-15.443037974683545,0.0025879963863763527
-9.367088607594937,-14.936708860759493,0.002587994497597543
-9.367088607594937,-14.430379746835442,0.002587992585406085
-9.367088607594937,-13.924050632911392,0.0025879906499366775
-9.367088607594937,-13.417721518987342,0.0025879886913254928
-9.367088607594937,-12.91139240506329,0.0025879867097101565
-9.367088607594937,-12.40506329113924,0.002587984705229738
-9.367088607594937,-11.89873417721519,0.0025879826780247296
-9.367088607594937,-11.39240506329114,0.0025879806282370307
-9.367088607594937,-10.886075949367088,0.002587978556009933
-9.367088607594937,-10.379746835443036,0.002587976461488103
-9.367088607594937,-9.873417721518987,0.0025879743448175624
-9.367088607594937,-9.367088607594937,0.0025879722061456787
-9.367088607594937,-8.860759493670885,0.0025879700456211373
-9.367088607594937,-8.354430379746834,0.0025879678633939354
-9.367088607594937,-7.848101265822784,0.002587965659615356
-9.367088607594937,-7.341772151898734,0.0025879634344379556
-9.367088607594937,-6.835443037974683,0.0025879611880155447
-9.367088607594937,-6.329113924050631,0.002587958920503169
-9.367088607594937,-5.822784810126581,0.002587956632057096
-9.367088607594937,-5.3164556962025316,0.0025879543228347914
-9.367088607594937,-4.81012658227848,0.002587951992994905
-9.367088607594937,-4.3037974683544284,0.0025879496426972504
-9.367088607594937,-3.7974683544303787,0.0025879472721027884
-9.367088607594937,-3.291139240506329,0.002587944881373609
-9.367088607594937,-2.784810126582279,0.0025879424706729106
-9.367088607594937,-2.278481012658226,0.0025879400401649833
-9.367088607594937,-1.772151898734176,0.002587937590015189
-9.367088607594937,-1.2658227848101262,0.0025879351203899454
-9.367088607594937,-0.7594936708860729,0.0025879326314567045
-9.367088607594937,-0.2531645569620231,0.0025879301233839346
-9.367088607594937,0.25316455696202667,0.002587927596341101
-9.367088607594937,0.7594936708860764,0.0025879250504986487
-9.367088607594937,1.2658227848101262,0.00258792248602798
-9.367088607594937,1.7721518987341796,0.0025879199031014393
-9.367088607594937,2.2784810126582293,0.002587917301892291
-9.367088607594937,2.784810126582279,0.0025879146825747014
-9.367088607594937,3.2911392405063324,0.0025879120453237187
-9.367088607594937,3.797468354430382,0.0025879093903152543
-9.367088607594937,4.303797468354432,0.0025879067177260635
-9.367088607594937,4.810126582278482,0.002587904027733725
-9.367088607594937,5.3164556962025316,0.002587901320516621
-9.367088607594937,5.822784810126585,0.002587898596253919
-9.367088607594937,6.329113924050635,0.0025878958551255526
-9.367088607594937,6.835443037974684,0.0025878930973122004
-9.367088607594937,7.341772151898738,0.0025878903229952658
-9.367088607594937,7.8481012658227876,0.002587887532356857
-9.367088607594937,8.354430379746837,0.0025878847255797715
-9.367088607594937,8.860759493670887,0.0025878819028474706
-9.367088607594937,9.367088607594937,0.0025878790643440626
-9.367088607594937,9.87341772151899,0.002587876210254282
-9.367088607594937,10.37974683544304,0.0025878733407634705
-9.367088607594937,10.88607594936709,0.0025878704560575567
-9.367088607594937,11.392405063291143,0.0025878675563230347
-9.367088607594937,11.898734177215193,0.002587864641746947
-9.367088607594937,12.405063291139243,0.002587861712516861
-9.367088607594937,12.911392405063296,0.002587858768820854
-9.367088607594937,13.417721518987342,0.0025878558108474873
-9.367088607594937,13.924050632911396,0.0025878528387857907
-9.367088607594937,14.430379746835442,0.0025878498528252416
-9.367088607594937,14.936708860759495,0.0025878468531557427
-9.367088607594937,15.443037974683548,0.0025878438399676057
-9.367088607594937,15.949367088607595,0.0025878408134515293
-9.367088607594937,16.455696202531648,0.002587837773798579
-9.367088607594937,16.9620253164557,0.002587834721200169
-9.367088607594937,17.468354430379748,0.0025878316558480396
-9.367088607594937,17.9746835443038,0.002587828577934239
-9.367088607594937,18.481012658227854,0.0025878254876511063
-9.367088607594937,18.9873417721519,0.0025878223851912453
-9.367088607594937,19.493670886075954,0.0025878192707475102
-9.367088607594937,20.0,0.0025878161445129838
-8.860759493670885,-20.0,0.002588012310340098
-8.860759493670885,-19.49367088607595,0.002588010638085919
-8.860759493670885,-18.9873417721519,0.002588008941275617
-8.860759493670885,-18.481012658227847,0.0025880072200299463
-8.860759493670885,-17.974683544303797,0.002588005474471272
-8.860759493670885,-17.468354430379748,0.0025880037047235514
-8.860759493670885,-16.962025316455694,0.002588001910912323
-8.860759493670885,-16.455696202531644,0.0025880000931646895
-8.860759493670885,-15.949367088607595,0.002587998251609304
-8.860759493670885,-15.443037974683545,0.0025879963863763527
-8.860759493670885,-14.936708860759493,0.002587994497597543
-8.860759493670885,-14.430379746835442,0.002587992585406085
-8.860759493670885,-13.924050632911392,0.0025879906499366775
-8.860759493670885,-13.417721518987342,0.0025879886913254928
-8.860759493670885,-12.91139240506329,0.0025879867097101565
-8.860759493670885,-12.40506329113924,0.002587984705229738
-8.860759493670885,-11.89873417721519,0.0025879826780247296
-8.860759493670885,-11.39240506329114,0.0025879806282370307
-8.860759493670885,-10.886075949367088,0.002587978556009933
-8.860759493670885,-10.379746835443036,0.002587976461488103
-8.860759493670885,-9.873417721518987,0.0025879743448175624
-8.860759493670885,-9.367088607594937,0.0025879722061456787
-8.860759493670885,-8.860759493670885,0.0025879700456211373
-8.860759493670885,-8.354430379746834,0.0025879678633939354
-8.860759493670885,-7.848101265822784,0.002587965659615356
-8.860759493670885,-7.341772151898734,0.0025879634344379556
-8.860759493670885,-6.835443037974683,0.0025879611880155447
-8.860759493670885,-6.329113924050631,0.002587958920503169
-8.860759493670885,-5.822784810126581,0.002587956632057096
-8.860759493670885,-5.3164556962025316,0.0025879543228347914
-8.860759493670885,-4.81012658227848,0.002587951992994905
-8.860759493670885,-4.3037974683544284,0.0025879496426972504
-8.860759493670885,-3.7974683544303787,0.0025879472721027884
-8.860759493670885,-3.291139240506329,0.002587944881373609
-8.860759493670885,-2.784810126582279,0.0025879424706729106
-8.860759493670885,-2.278481012658226,0.0025879400401649833
-8.860759493670885,-1.772151898734176,0.002587937590015189
-8.860759493670885,-1.2658227848101262,0.0025879351203899454
-8.860759493670885,-0.7594936708860729,0.0025879326314567045
-8.860759493670885,-0.2531645569620231,0.0025879301233839346
-8.860759493670885,0.25316455696202667,0.002587927596341101
-8.860759493670885,0.7594936708860764,0.0025879250504986487
-8.860759493670885,1.2658227848101262,0.00258792248602798
-8.860759493670885,1.7721518987341796,0.0025879199031014393
